"","num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
"2760",3082,4,11,9,3,9,17,2,1,50,1,9,3,1,1985,1
"2761",3157,17,11,9,2,9,2,2,1,50,1,9,3,9,9999,1
"2762",3101,6,11,9,5,0,4,2,1,50,1,9,3,5,9999,2
"2763",967,28,3,9,6,12,13,2,1,50,1,9,4,3,9999,4
"2764",2498,24,8,9,1,5,3,2,1,50,1,9,4,99,9999,4
"2765",571,21,2,9,6,19,12,2,1,50,1,9,5,2,9999,4
"2766",2883,13,10,9,2,10,22,2,1,50,1,9,12,1,9999,2
"2767",2930,18,10,9,7,20,10,2,1,50,1,9,14,1,9999,1
"2768",3110,7,11,9,6,15,18,2,1,50,1,9,99,99,9999,3
"2769",3178,20,11,9,5,0,16,1,1,50,1,2,1,4,9999,1
"2770",3394,19,12,9,6,0,11,2,1,50,1,2,1,2,9999,1
"2771",1559,28,5,9,4,21,10,2,1,50,1,2,3,7,1984,1
"2772",1985,16,7,9,4,0,11,2,1,50,1,2,3,2,9999,2
"2773",1029,4,4,9,6,20,1,1,1,50,1,2,4,5,9999,1
"2774",1239,22,4,9,3,19,18,2,1,50,1,2,4,3,9999,1
"2775",2585,5,9,9,6,15,18,2,1,50,1,1,1,1,2003,1
"2776",121,13,1,9,2,3,1,2,1,50,1,1,1,6,9999,1
"2777",2335,8,8,9,6,18,1,1,1,50,1,1,2,3,1994,1
"2778",3439,23,12,9,3,21,1,2,1,50,1,1,3,2,9999,1
"2779",1904,6,7,9,1,7,3,2,1,50,1,1,3,4,1989,2
"2780",135,13,1,9,2,12,17,2,1,50,1,1,3,2,1992,3
"2781",640,26,2,9,4,18,4,2,1,50,1,1,3,3,9999,3
"2782",1390,8,5,9,5,18,9,2,1,50,1,1,3,10,9999,3
"2783",25,2,1,9,5,22,1,1,1,50,1,1,3,1,1989,4
"2784",1334,3,5,9,7,13,6,2,1,50,1,1,4,99,9999,1
"2785",1479,17,5,9,7,14,6,2,1,50,1,1,5,2,1995,1
"2786",1161,14,4,9,2,3,2,2,1,50,1,1,5,2,2000,1
"2787",2481,23,8,9,7,13,16,2,1,50,1,1,5,2,2003,1
"2788",185,17,1,9,6,16,2,2,1,50,1,1,6,1,1999,1
"2789",3137,12,11,9,4,21,19,2,1,50,1,1,7,6,1988,1
"2790",2573,4,9,9,5,14,1,1,1,51,1,9,1,4,2008,1
"2791",1503,19,5,9,2,14,20,2,1,51,1,9,1,3,9999,1
"2792",1076,8,4,9,3,0,11,1,1,51,1,9,2,11,9999,1
"2793",3059,1,11,9,7,15,9,2,1,51,1,9,3,6,2009,1
"2794",2034,22,7,9,3,10,1,1,1,51,1,9,3,2,9999,1
"2795",2484,23,8,9,7,13,4,2,1,51,1,9,3,6,1978,3
"2796",1122,11,4,9,6,14,3,2,1,51,1,9,4,5,2005,1
"2797",832,14,3,9,6,11,5,2,1,51,1,9,4,2,2006,1
"2798",2591,6,9,9,7,17,15,2,1,51,1,9,4,6,9999,1
"2799",1457,14,5,9,4,8,14,1,1,51,1,9,4,4,9999,2
"2800",1074,8,4,9,3,19,5,2,1,51,1,9,6,2,1998,1
"2801",692,2,3,9,1,23,19,1,1,51,1,9,8,5,9999,1
"2802",1299,30,4,9,4,18,6,2,1,51,1,9,9,99,2008,1
"2803",2656,15,9,9,2,17,1,1,1,51,1,2,1,9,1994,1
"2804",2337,8,8,9,6,0,1,2,1,51,1,2,1,6,1998,1
"2805",1638,6,6,9,6,22,20,1,1,51,1,2,2,9,1995,1
"2806",1973,15,7,9,3,19,1,1,1,51,1,2,3,3,9999,1
"2807",2787,30,9,9,3,5,14,2,1,51,1,2,3,7,9999,1
"2808",2810,3,10,9,6,15,18,2,1,51,1,2,3,9,9999,1
"2809",2177,5,8,9,3,21,9,2,1,51,1,2,3,4,1990,2
"2810",2247,5,8,9,3,21,9,2,1,51,1,2,3,4,1990,2
"2811",2317,5,8,9,3,21,9,2,1,51,1,2,3,4,1990,2
"2812",429,8,2,9,7,23,18,2,1,51,1,2,4,2,9999,1
"2813",2693,18,9,9,5,11,10,2,1,51,1,1,3,11,2009,1
"2814",473,13,2,9,5,8,9,2,1,51,1,1,4,1,2008,2
"2815",2528,28,8,9,5,17,5,2,1,51,1,1,5,2,1995,1
"2816",1609,3,6,9,3,9,5,2,1,51,1,1,6,2,1999,1
"2817",3033,30,10,9,5,18,17,2,1,52,1,9,1,2,2005,1
"2818",2485,23,8,9,7,20,13,1,1,52,1,9,1,2,9999,1
"2819",5,1,1,9,4,18,22,2,1,52,1,9,2,1,9999,1
"2820",1407,10,5,9,7,1,1,1,1,52,1,9,3,2,9999,2
"2821",3100,6,11,9,5,11,14,2,1,52,1,9,3,2,9999,3
"2822",2420,17,8,9,1,8,4,2,1,52,1,9,4,5,1997,1
"2823",926,24,3,9,2,12,16,2,1,52,1,9,5,99,9999,1
"2824",3226,26,11,9,4,1,10,2,1,52,1,9,6,2,2002,1
"2825",988,30,3,9,1,8,16,1,1,52,1,9,9,1,9999,1
"2826",209,20,1,9,2,17,1,1,1,52,1,2,2,6,1995,1
"2827",508,15,2,9,7,20,19,2,1,52,1,2,6,2,1992,1
"2828",37,3,1,9,6,15,11,2,1,52,1,2,7,7,1996,1
"2829",298,29,1,9,4,9,5,1,1,52,1,1,1,3,2001,1
"2830",2952,20,10,9,2,16,9,2,1,52,1,1,1,4,2007,1
"2831",2490,24,8,9,1,16,9,1,1,52,1,1,1,11,9999,1
"2832",1570,30,5,9,6,4,1,1,1,52,1,1,2,4,9999,1
"2833",3064,1,11,9,7,20,14,2,1,52,1,1,3,2,1982,1
"2834",1611,3,6,9,3,16,18,1,1,52,1,1,3,16,1985,1
"2835",2460,22,8,9,6,8,1,1,1,52,1,1,3,3,1985,1
"2836",2094,29,7,9,3,13,15,1,1,52,1,1,3,6,1994,1
"2837",2737,25,9,9,5,16,3,2,1,52,1,1,3,99,9999,1
"2838",1931,10,7,9,5,8,14,2,1,52,1,1,3,6,1975,3
"2839",1566,29,5,9,5,8,11,1,1,52,1,1,4,14,2007,1
"2840",2859,10,10,9,6,12,14,2,1,52,1,1,5,2,1982,1
"2841",1228,21,4,9,2,17,1,2,1,52,1,1,5,3,1988,1
"2842",227,22,1,9,4,19,6,2,1,52,1,1,6,8,1999,1
"2843",3312,8,12,9,2,15,2,2,1,52,1,1,6,2,2000,1
"2844",1053,6,4,9,1,19,17,2,1,53,1,9,1,8,1987,1
"2845",2731,24,9,9,4,8,1,2,1,53,1,9,1,4,1989,1
"2846",2997,25,10,9,7,14,3,2,1,53,1,9,1,11,1989,1
"2847",3452,24,12,9,4,18,1,1,2,53,1,9,1,2,9999,1
"2848",700,2,3,9,1,17,13,2,1,53,1,9,3,9,9999,2
"2849",1097,10,4,9,5,1,5,1,1,53,1,9,4,5,9999,1
"2850",1055,6,4,9,1,14,4,2,1,53,1,9,9,2,9999,4
"2851",951,27,3,9,5,16,1,1,1,53,1,2,1,6,9999,1
"2852",2399,16,8,9,7,2,1,1,1,53,1,2,1,2,9999,1
"2853",492,14,2,9,6,20,9,1,1,53,1,2,2,4,9999,1
"2854",2166,4,8,9,2,1,9,1,1,53,1,2,3,6,1998,2
"2855",2236,4,8,9,2,1,9,1,1,53,1,2,3,6,1998,2
"2856",2306,4,8,9,2,1,9,1,1,53,1,2,3,6,1998,2
"2857",2061,26,7,9,7,8,1,1,1,53,1,1,1,4,2002,1
"2858",1033,4,4,9,6,0,19,2,2,53,1,1,1,99,9999,1
"2859",3135,12,11,9,4,19,1,1,1,53,1,1,1,99,9999,1
"2860",133,13,1,9,2,23,2,2,1,53,1,1,1,2,2005,3
"2861",1840,30,6,9,2,13,5,2,1,53,1,1,2,4,2002,1
"2862",559,20,2,9,5,NA,1,1,1,53,1,1,2,9,9999,1
"2863",432,8,2,9,7,3,3,2,1,53,1,1,2,5,1987,4
"2864",2030,21,7,9,2,3,5,2,1,53,1,1,2,4,9999,4
"2865",1956,13,7,9,1,0,1,1,1,53,1,1,3,2,2004,1
"2866",361,3,2,9,2,10,1,1,1,53,1,1,3,99,2007,1
"2867",3436,23,12,9,3,NA,1,1,1,53,1,1,3,4,2007,1
"2868",143,14,1,9,3,14,13,2,1,53,1,1,3,2,9999,1
"2869",199,18,1,9,7,23,6,2,1,53,1,1,3,5,1986,2
"2870",3153,17,11,9,2,17,22,1,1,53,1,1,9,2,2005,1
"2871",1149,13,4,9,1,14,10,2,1,54,1,9,1,11,9999,1
"2872",1071,7,4,9,2,11,3,2,1,54,1,9,1,2,1999,2
"2873",2333,7,8,9,5,15,17,2,1,54,1,9,2,6,9999,1
"2874",624,25,2,9,3,7,8,2,1,54,1,9,3,99,1986,1
"2875",1788,25,6,9,4,19,5,2,1,54,1,9,3,4,9999,1
"2876",1295,29,4,9,3,16,20,2,1,54,1,9,3,5,9999,2
"2877",1505,19,5,9,2,12,5,2,1,54,1,9,4,1,2007,1
"2878",1021,3,4,9,5,22,20,1,1,54,1,9,4,99,9999,1
"2879",2546,30,8,9,7,12,18,2,1,54,1,9,4,99,9999,4
"2880",2042,23,7,9,4,12,6,2,1,54,1,9,5,99,2005,2
"2881",2770,28,9,9,1,15,11,2,1,54,1,9,9,4,2007,1
"2882",450,11,2,9,3,10,8,2,1,54,1,1,1,9,2002,1
"2883",1096,10,4,9,5,15,19,2,1,54,1,1,1,1,2008,1
"2884",760,7,3,9,6,3,1,1,1,54,1,1,1,99,9999,1
"2885",1572,30,5,9,6,13,5,1,1,54,1,1,2,1,1991,1
"2886",2350,9,8,9,7,18,5,2,2,54,1,1,2,99,1996,1
"2887",63,6,1,9,2,12,9,1,1,54,1,1,2,2,1999,1
"2888",222,21,1,9,3,9,1,1,1,54,1,1,2,5,9999,1
"2889",141,14,1,9,3,2,10,2,1,54,1,1,2,6,2000,3
"2890",552,19,2,9,4,10,11,2,1,54,1,1,2,1,9999,3
"2891",374,4,2,9,3,15,16,1,1,54,1,1,3,3,1985,1
"2892",3318,9,12,9,3,18,9,2,1,54,1,1,3,2,1986,1
"2893",2174,5,8,9,3,7,19,2,1,54,1,1,3,2,2009,1
"2894",2244,5,8,9,3,7,19,2,1,54,1,1,3,2,2009,1
"2895",2314,5,8,9,3,7,19,2,1,54,1,1,3,2,2009,1
"2896",1575,30,5,9,6,8,2,2,1,54,1,1,3,5,9999,1
"2897",320,31,1,9,6,19,17,2,1,54,1,1,4,99,9999,1
"2898",547,19,2,9,4,0,1,2,1,54,1,1,5,99,9999,1
"2899",3207,23,11,9,1,22,22,2,1,54,1,1,6,11,1993,4
"2900",548,19,2,9,4,13,13,2,1,54,1,1,7,2,1996,1
"2901",2378,13,8,9,4,17,1,1,1,54,1,1,12,6,9999,1
"2902",1892,5,7,9,7,0,18,2,1,55,1,9,1,5,1993,1
"2903",3324,10,12,9,4,9,4,2,1,55,1,9,1,11,1994,1
"2904",3083,4,11,9,3,17,16,2,1,55,1,9,1,6,1998,1
"2905",1664,10,6,9,3,8,3,2,1,55,1,9,1,2,9999,1
"2906",2807,3,10,9,6,18,22,2,1,55,1,9,1,14,9999,1
"2907",1280,26,4,9,7,17,16,2,1,55,1,9,2,3,9999,1
"2908",2715,21,9,9,1,19,15,2,1,55,1,9,3,3,9999,1
"2909",1041,5,4,9,7,16,22,2,1,55,1,9,3,14,1999,3
"2910",597,22,2,9,7,20,12,2,1,55,1,9,3,6,9999,4
"2911",1964,13,7,9,1,8,14,2,1,55,1,9,4,5,2008,4
"2912",1969,14,7,9,2,15,1,1,1,55,1,9,5,2,9999,1
"2913",971,28,3,9,6,17,1,1,1,55,1,9,6,2,1994,1
"2914",3247,30,11,9,1,14,19,2,1,55,1,9,6,7,1998,1
"2915",2450,20,8,9,4,10,1,1,1,55,1,9,9,4,9999,1
"2916",1756,20,6,9,6,14,3,2,1,55,1,2,1,11,9999,1
"2917",43,4,1,9,7,19,1,1,1,55,1,2,1,1,2004,2
"2918",2615,9,9,9,3,15,2,2,1,55,1,1,1,2,1995,1
"2919",88,10,1,9,6,15,1,1,1,55,1,1,2,6,1990,1
"2920",282,27,1,9,2,14,14,2,1,55,1,1,2,4,2007,1
"2921",3405,20,12,9,7,17,21,2,1,55,1,1,3,5,1991,1
"2922",1853,1,6,9,3,10,10,2,1,55,1,1,3,5,1995,1
"2923",738,6,3,9,5,1,1,1,1,55,1,1,3,2,2009,1
"2924",1733,18,6,9,4,15,10,2,1,55,1,1,5,2,1986,1
"2925",250,24,1,9,6,22,17,2,1,55,1,1,5,2,9999,1
"2926",146,14,1,9,3,10,4,2,1,55,1,1,6,2,2001,1
"2927",392,6,2,9,5,15,2,2,1,55,1,1,6,2,9999,4
"2928",2521,27,8,9,4,23,16,2,1,56,1,9,1,6,1985,2
"2929",2134,2,8,9,7,15,1,1,1,56,1,9,1,11,2006,2
"2930",2204,2,8,9,7,15,1,1,1,56,1,9,1,11,2006,2
"2931",2274,2,8,9,7,15,1,1,1,56,1,9,1,11,2006,2
"2932",3370,16,12,9,3,7,10,2,1,56,1,9,6,2,1997,1
"2933",2927,18,10,9,7,19,5,2,1,56,1,9,6,2,1998,1
"2934",2904,16,10,9,5,22,18,2,1,56,1,9,6,8,2007,1
"2935",2635,12,9,9,6,6,19,2,1,56,1,9,6,2,9999,1
"2936",2885,14,10,9,3,19,19,2,1,56,1,9,99,99,9999,2
"2937",503,15,2,9,7,0,10,2,1,56,1,2,3,1,9999,2
"2938",3172,19,11,9,4,21,1,1,1,56,1,2,4,1,9999,1
"2939",3423,21,12,9,1,22,10,2,1,56,1,2,4,8,9999,4
"2940",2064,26,7,9,7,20,1,2,1,56,1,1,1,5,2004,1
"2941",333,1,2,9,7,0,19,2,1,56,1,1,2,99,1986,1
"2942",271,26,1,9,1,18,1,2,1,56,1,1,2,2,2003,1
"2943",2352,9,8,9,7,21,9,2,1,56,1,1,3,4,1994,1
"2944",521,16,2,9,1,0,1,1,1,56,1,1,3,5,9999,1
"2945",1469,16,5,9,6,15,13,2,1,56,1,1,3,14,9999,1
"2946",941,26,3,9,4,18,22,2,1,56,1,1,3,9,9999,3
"2947",712,3,3,9,2,10,9,2,1,56,1,1,5,2,1998,1
"2948",2854,10,10,9,6,15,9,2,1,56,1,1,6,2,1995,1
"2949",694,2,3,9,1,17,5,1,1,56,1,1,6,1,1996,1
"2950",272,26,1,9,1,15,22,2,1,56,1,1,7,99,9999,1
"2951",2858,10,10,9,6,15,17,2,1,56,1,1,9,99,9999,3
"2952",2587,5,9,9,6,21,20,2,1,57,1,9,1,5,1994,1
"2953",666,1,3,9,7,0,1,1,1,57,1,9,1,5,9999,1
"2954",2386,14,8,9,5,12,19,2,1,57,1,9,3,99,1981,1
"2955",2558,1,9,9,2,14,11,2,1,57,1,9,3,9,1998,1
"2956",2901,16,10,9,5,14,5,2,1,57,1,9,3,4,9999,1
"2957",3428,21,12,9,1,23,6,2,1,57,1,9,3,4,9999,1
"2958",3514,30,12,9,3,13,11,2,1,57,1,9,3,9,9999,1
"2959",2610,8,9,9,2,10,2,2,1,57,1,9,4,1,2006,1
"2960",2652,13,9,9,7,15,16,2,1,57,1,9,5,2,9999,3
"2961",1595,2,6,9,2,22,5,2,1,57,1,9,6,2,9999,1
"2962",2150,3,8,9,1,9,10,1,1,57,1,2,12,7,9999,1
"2963",2220,3,8,9,1,9,10,1,1,57,1,2,12,7,9999,1
"2964",2290,3,8,9,1,9,10,1,1,57,1,2,12,7,9999,1
"2965",822,13,3,9,5,11,1,1,1,57,1,1,1,2,1989,1
"2966",566,21,2,9,6,19,20,2,1,57,1,1,1,3,1993,1
"2967",2059,25,7,9,6,12,17,2,1,57,1,1,3,2,9999,3
"2968",163,16,1,9,5,16,20,2,1,57,1,1,5,3,1990,1
"2969",486,14,2,9,6,1,1,2,1,57,1,1,5,2,1993,1
"2970",1067,7,4,9,2,15,2,2,1,58,1,9,1,6,1993,1
"2971",815,12,3,9,4,1,2,2,1,58,1,9,1,99,9999,3
"2972",2437,20,8,9,4,10,9,2,1,58,1,9,3,11,1986,1
"2973",693,2,3,9,1,6,5,1,1,58,1,9,3,1,1989,1
"2974",947,26,3,9,4,16,3,2,1,58,1,9,3,3,9999,1
"2975",1639,6,6,9,6,0,3,2,1,58,1,9,3,1,9999,1
"2976",2022,20,7,9,1,13,13,2,1,58,1,9,3,4,1985,3
"2977",955,27,3,9,5,7,11,2,1,58,1,9,6,1,1993,1
"2978",2135,2,8,9,7,8,1,1,1,58,1,9,6,7,9999,2
"2979",2205,2,8,9,7,8,1,1,1,58,1,9,6,7,9999,2
"2980",2275,2,8,9,7,8,1,1,1,58,1,9,6,7,9999,2
"2981",2812,4,10,9,7,15,1,1,1,58,1,9,11,2,2008,1
"2982",2870,12,10,9,1,7,1,1,1,58,1,9,12,1,1994,4
"2983",683,1,3,9,7,20,3,2,1,58,1,2,1,2,1992,1
"2984",2805,3,10,9,6,20,1,1,1,58,1,2,3,3,9999,1
"2985",2984,24,10,9,6,12,1,1,1,58,1,1,1,2,1995,1
"2986",563,20,2,9,5,11,18,2,1,58,1,1,1,4,9999,1
"2987",49,4,1,9,7,19,18,2,1,58,1,1,2,99,9999,1
"2988",2605,8,9,9,2,14,9,2,1,58,1,1,3,5,1997,1
"2989",3106,7,11,9,6,16,19,2,2,58,1,1,3,1,2004,1
"2990",1506,19,5,9,2,10,10,1,1,58,1,1,5,2,1983,1
"2991",1062,7,4,9,2,12,22,2,1,58,1,1,5,2,1998,1
"2992",1246,23,4,9,4,21,16,2,1,58,1,1,5,2,2003,1
"2993",2543,30,8,9,7,8,21,1,1,58,1,1,5,7,9999,1
"2994",2832,6,10,9,2,19,1,1,1,58,1,1,7,7,1998,1
"2995",1737,18,6,9,4,20,2,2,1,58,1,1,11,2,2003,1
"2996",206,19,1,9,1,12,7,2,1,58,1,1,14,99,9999,3
"2997",3222,25,11,9,3,0,4,2,1,59,1,9,4,99,9999,4
"2998",2816,4,10,9,7,15,16,2,1,59,1,9,5,2,9999,4
"2999",2185,6,8,9,4,6,4,2,1,59,1,9,6,2,1990,1
"3000",2255,6,8,9,4,6,4,2,1,59,1,9,6,2,1990,1
"3001",2325,6,8,9,4,6,4,2,1,59,1,9,6,2,1990,1
"3002",542,18,2,9,3,13,18,2,1,59,1,2,5,99,9999,1
"3003",2491,24,8,9,1,19,13,1,1,59,1,1,1,2,1996,1
"3004",3213,24,11,9,2,17,18,2,1,59,1,1,1,6,1998,1
"3005",40,4,1,9,7,22,1,1,1,59,1,1,1,1,2001,1
"3006",2102,30,7,9,4,16,2,2,2,59,1,1,1,4,2007,1
"3007",1324,2,5,9,6,17,5,2,1,59,1,1,1,6,9999,1
"3008",3278,5,12,9,6,5,9,2,1,59,1,1,3,9,9999,4
"3009",3499,28,12,9,1,10,3,2,1,59,1,1,5,7,1985,1
"3010",812,12,3,9,4,20,13,1,1,59,1,1,5,2,9999,1
"3011",2412,17,8,9,1,2,1,1,1,60,1,9,1,1,9999,1
"3012",1039,5,4,9,7,22,1,1,2,60,1,9,2,9,1995,2
"3013",1617,5,6,9,5,12,22,2,1,60,1,9,3,6,2004,1
"3014",1922,9,7,9,4,12,14,2,1,60,1,9,3,99,9999,4
"3015",993,30,3,9,1,23,9,2,1,60,1,9,4,1,9999,2
"3016",1204,19,4,9,7,6,13,2,1,60,1,2,3,11,1995,1
"3017",1967,14,7,9,2,15,1,1,1,60,1,2,12,1,9999,1
"3018",1316,1,5,9,5,17,1,2,1,60,1,1,1,4,1999,1
"3019",873,18,3,9,3,16,10,2,1,60,1,1,2,4,2004,1
"3020",2982,23,10,9,5,19,4,2,1,60,1,1,3,1,9999,1
"3021",2477,23,8,9,7,6,19,2,1,60,1,1,5,11,1992,1
"3022",3039,30,10,9,5,17,1,1,1,61,1,9,1,4,9999,1
"3023",3387,18,12,9,5,5,2,2,1,61,1,9,3,2,1999,2
"3024",588,22,2,9,7,14,1,1,1,61,1,1,1,3,9999,1
"3025",319,31,1,9,6,17,19,2,1,61,1,1,2,2,9999,4
"3026",403,7,2,9,6,9,11,2,1,61,1,1,3,2,1983,1
"3027",834,14,3,9,6,10,10,2,1,61,1,1,3,9,1992,1
"3028",1182,18,4,9,6,17,1,1,1,61,1,1,3,11,2007,1
"3029",1179,17,4,9,5,20,1,1,1,61,1,1,3,99,9999,1
"3030",468,13,2,9,5,8,1,2,1,61,1,1,6,7,9999,1
"3031",1732,18,6,9,4,17,5,2,1,61,1,1,7,99,9999,1
"3032",2671,16,9,9,3,15,1,2,1,61,1,1,9,7,1991,1
"3033",800,10,3,9,2,6,3,2,1,62,1,9,2,2,1987,1
"3034",2554,31,8,9,1,17,5,2,1,62,1,9,3,2,1994,1
"3035",600,22,2,9,7,12,6,2,2,62,1,9,7,3,9999,1
"3036",2744,26,9,9,6,22,6,2,1,62,1,9,8,1,9999,4
"3037",768,8,3,9,7,19,6,2,1,62,1,2,3,14,1983,1
"3038",1448,13,5,9,3,19,14,1,1,62,1,2,3,9,1990,1
"3039",3206,23,11,9,1,21,13,2,1,62,1,2,3,3,9999,1
"3040",836,14,3,9,6,18,16,1,1,62,1,2,9,11,9999,1
"3041",1108,11,4,9,6,11,8,2,1,62,1,1,2,1,1996,3
"3042",915,23,3,9,1,0,11,2,1,62,1,1,3,16,1995,1
"3043",1480,17,5,9,7,6,10,2,1,62,1,1,5,2,1987,1
"3044",1651,8,6,9,1,21,1,1,1,62,1,1,5,99,9999,1
"3045",2996,25,10,9,7,16,2,2,1,62,1,1,5,2,9999,1
"3046",2471,23,8,9,7,0,1,2,1,63,1,9,1,11,1994,1
"3047",1131,12,4,9,7,11,1,1,1,63,1,9,1,11,9999,1
"3048",898,21,3,9,6,6,10,2,1,63,1,9,6,1,1992,1
"3049",1273,26,4,9,7,11,9,2,1,63,1,9,7,2,1989,1
"3050",302,30,1,9,5,22,16,2,1,63,1,1,2,1,1982,1
"3051",525,16,2,9,1,19,5,2,1,63,1,1,2,9,9999,2
"3052",3441,23,12,9,3,13,20,2,1,63,1,1,3,11,1981,1
"3053",3030,30,10,9,5,11,1,1,1,63,1,1,3,7,2005,1
"3054",48,4,1,9,7,23,14,2,1,63,1,1,3,99,9999,4
"3055",3265,2,12,9,3,7,7,2,1,63,1,1,6,2,1998,1
"3056",826,13,3,9,5,21,5,2,1,63,1,1,6,2,9999,1
"3057",3495,28,12,9,1,10,2,2,1,64,1,9,3,2,9999,1
"3058",2561,1,9,9,2,18,18,2,1,64,1,9,99,99,9999,1
"3059",3074,3,11,9,2,22,1,1,1,64,1,2,1,4,9999,1
"3060",1735,18,6,9,4,7,8,2,1,64,1,1,3,6,2004,1
"3061",2718,22,9,9,2,15,2,2,1,64,1,1,7,2,2000,1
"3062",1544,24,5,9,7,2,1,1,1,65,1,9,2,99,9999,1
"3063",2530,28,8,9,5,7,6,2,1,65,1,9,4,3,9999,1
"3064",2799,2,10,9,5,22,5,2,1,65,1,2,1,7,2004,1
"3065",1269,26,4,9,7,13,1,1,1,65,1,1,1,1,1992,1
"3066",2513,27,8,9,4,7,20,1,1,65,1,1,1,2,9999,1
"3067",419,8,2,9,7,21,22,2,1,65,1,1,3,2,1992,3
"3068",1584,31,5,9,7,4,11,2,1,65,1,1,12,2,1986,1
"3069",2500,25,8,9,2,12,1,1,1,66,1,1,1,3,1991,1
"3070",2791,1,10,9,4,11,5,2,1,66,1,1,3,11,1980,1
"3071",79,9,1,9,5,7,7,2,1,66,1,1,3,4,1989,1
"3072",2619,10,9,9,4,16,10,1,1,66,1,1,3,5,1995,1
"3073",1106,11,4,9,6,15,19,2,1,66,1,1,3,1,2000,1
"3074",447,11,2,9,3,18,22,2,1,67,1,1,3,3,1985,1
"3075",859,16,3,9,1,20,1,1,1,68,1,9,1,4,1996,1
"3076",1165,15,4,9,3,17,7,2,1,68,1,9,2,2,9999,3
"3077",1348,4,5,9,1,21,5,2,1,68,1,9,3,3,1985,1
"3078",6,1,1,9,4,16,21,2,1,68,1,9,9,9,1994,1
"3079",275,26,1,9,1,19,5,2,1,68,1,1,3,9,1990,1
"3080",2953,20,10,9,2,8,2,2,1,68,1,1,11,6,1983,1
"3081",2648,13,9,9,7,11,10,2,1,69,1,1,3,5,1983,3
"3082",3201,22,11,9,7,12,2,2,1,70,1,9,2,6,1995,1
"3083",1129,11,4,9,6,5,1,2,1,70,1,9,2,99,9999,3
"3084",1323,2,5,9,6,13,5,2,1,70,1,1,5,2,1977,1
"3085",1401,9,5,9,6,1,1,1,1,71,1,1,1,2,2008,1
"3086",1890,5,7,9,7,12,11,1,1,71,1,1,1,4,9999,1
"3087",3147,14,11,9,6,17,1,1,2,72,1,1,1,4,2005,1
"3088",2080,27,7,9,1,13,1,1,1,72,1,1,1,99,2006,1
"3089",372,4,2,9,3,16,1,1,1,72,1,1,8,4,9999,1
"3090",606,23,2,9,1,11,1,1,1,73,1,1,2,4,2003,2
"3091",1861,2,7,9,4,14,17,2,1,73,1,1,2,99,9999,3
"3092",45,4,1,9,7,23,1,2,1,74,1,1,1,4,9999,1
"3093",1150,13,4,9,1,11,11,2,1,75,1,9,1,2,1987,1
"3094",905,22,3,9,7,12,19,1,1,75,1,9,1,4,1998,1
"3095",1773,22,6,9,1,10,13,1,1,75,1,1,1,1,1985,1
"3096",412,7,2,9,6,10,4,1,1,75,1,1,1,9,1995,1
"3097",397,7,2,9,6,NA,1,2,1,76,1,1,1,4,2009,1
"3098",2381,13,8,9,4,10,18,2,1,77,1,1,1,4,1986,1
"3099",2670,15,9,9,2,14,19,2,1,78,1,1,3,3,2008,3
"3100",389,5,2,9,4,14,11,2,1,79,1,1,3,2,2001,1
"3101",1266,25,4,9,6,14,14,2,1,81,1,9,99,99,9999,3
"3102",1159,14,4,9,2,10,9,2,1,83,1,1,3,3,9999,2
"3103",2456,22,8,9,6,19,1,1,9,999,99,9,1,1,1984,1
"3104",1147,13,4,9,1,10,1,1,1,999,1,9,1,99,1986,1
"3105",2340,8,8,9,6,23,1,1,9,999,1,9,1,99,1991,1
"3106",526,16,2,9,1,19,6,2,9,999,99,9,1,8,1998,1
"3107",20,1,1,9,4,18,3,2,9,999,99,9,1,5,9999,1
"3108",24,2,1,9,5,18,1,1,9,999,99,9,1,9,9999,1
"3109",71,8,1,9,4,23,6,2,9,999,99,9,1,99,9999,1
"3110",330,1,2,9,7,14,1,1,9,999,99,9,1,2,9999,1
"3111",331,1,2,9,7,14,1,1,9,999,99,9,1,2,9999,1
"3112",352,2,2,9,1,8,1,2,9,999,99,9,1,99,9999,1
"3113",655,27,2,9,5,13,17,2,9,999,99,9,1,99,9999,1
"3114",746,7,3,9,6,13,11,2,9,999,99,9,1,99,9999,1
"3115",1203,19,4,9,7,19,6,2,1,999,99,9,1,2,9999,1
"3116",1243,23,4,9,4,15,9,2,9,999,99,9,1,99,9999,1
"3117",1275,26,4,9,7,21,12,2,9,999,99,9,1,99,9999,1
"3118",1337,3,5,9,7,18,12,2,9,999,99,9,1,99,9999,1
"3119",1591,1,7,9,1,17,16,2,9,999,99,9,1,99,9999,1
"3120",1603,3,6,9,3,13,1,1,9,999,99,9,1,6,9999,1
"3121",1722,17,6,9,3,21,1,1,9,999,99,9,1,2,9999,1
"3122",1867,3,7,9,5,12,11,1,9,999,99,9,1,11,9999,1
"3123",1895,6,7,9,1,6,1,1,9,999,99,9,1,99,9999,1
"3124",2446,20,8,9,4,17,11,2,9,999,99,9,1,4,9999,1
"3125",2566,2,9,9,3,18,1,1,9,999,99,9,1,4,9999,1
"3126",2647,13,9,9,7,7,1,2,9,999,99,9,1,4,9999,1
"3127",2688,18,9,9,5,13,5,2,1,999,1,9,1,1,9999,1
