"","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"1",1,12,3,0,19,2,99,1,35,1,1,4,9999,1
"2",1,9,3,1,1,1,18,1,23,1,1,2,9999,1
"3",1,11,1,1,1,1,1,1,23,9,1,1,9999,1
"4",1,3,1,2,1,1,1,1,20,9,4,5,9999,1
"5",1,2,1,4,1,1,1,2,37,2,1,1,1993,1
"6",1,7,4,4,1,1,1,9,999,9,5,99,9999,1
"7",1,5,6,6,1,1,9,1,24,2,1,4,9999,2
"8",1,8,7,10,1,1,1,1,42,1,12,1,1998,1
"9",1,4,4,17,1,1,17,1,999,9,4,1,9999,1
"10",1,1,5,21,1,2,99,9,999,9,1,3,9999,1
"11",1,10,5,23,1,1,5,1,26,1,4,5,9999,1
"12",1,6,2,23,5,2,99,1,41,1,1,9,1998,4
"13",1,10,5,0,11,1,1,1,25,1,3,5,9999,1
"14",1,7,4,2,1,1,17,9,999,9,3,2,9999,2
"15",1,3,1,3,1,2,99,1,42,9,4,5,9999,1
"16",1,6,2,7,14,2,99,1,16,1,3,1,1985,3
"17",1,5,6,8,1,1,4,1,37,9,4,5,9999,1
"18",1,9,3,8,1,1,9,1,29,1,12,7,1995,1
"19",1,8,7,11,12,2,99,9,999,9,3,4,1987,4
"20",1,12,3,20,5,2,99,9,999,9,14,1,2004,1
"21",1,1,5,20,22,2,99,1,21,9,4,5,9999,4
"22",1,4,4,21,1,1,12,1,39,1,1,9,1997,1
"23",1,11,1,22,1,1,3,9,999,9,10,99,9999,1
"24",1,2,1,23,9,2,99,1,35,2,1,4,2004,2
"25",1,11,1,0,22,2,99,1,32,9,2,4,9999,4
"26",1,7,4,1,1,1,13,1,999,1,9,99,9999,1
"27",1,1,5,1,5,2,99,1,35,2,4,3,9999,4
"28",1,8,7,4,19,2,99,1,19,1,3,5,9999,2
"29",1,5,6,7,1,1,1,9,999,9,99,99,9999,1
"30",1,9,3,7,2,2,99,1,30,1,1,4,2004,1
"31",1,3,1,7,1,1,12,1,22,9,12,1,9999,3
"32",1,12,3,11,5,2,99,1,22,1,3,5,9999,1
"33",1,6,2,12,14,2,99,1,19,2,14,1,2008,3
"34",1,4,4,15,1,1,12,1,25,2,2,3,2003,2
"35",1,2,1,17,13,2,99,1,25,9,3,2,2006,1
"36",1,10,5,22,14,2,99,1,27,2,3,5,9999,2
"37",1,4,4,5,1,2,99,1,28,1,3,1,9999,4
"38",1,7,4,6,1,2,99,9,999,9,1,5,1991,2
"39",1,3,1,7,1,1,11,1,33,9,4,99,9999,1
"40",1,6,2,7,3,2,99,1,70,1,4,1,9999,1
"41",1,11,1,10,5,2,99,2,67,9,1,3,2006,1
"42",1,8,7,11,5,1,1,1,48,1,2,4,9999,1
"43",2,10,6,14,1,2,99,1,27,2,4,2,9999,1
"44",1,1,5,15,5,2,99,1,25,1,4,1,9999,1
"45",1,9,3,16,7,2,99,1,27,1,1,16,1990,1
"46",2,2,2,17,1,2,99,1,27,9,4,99,2005,1
"47",1,12,3,18,16,2,99,2,26,1,2,6,9999,1
"48",1,5,6,20,1,1,1,1,28,1,4,99,9999,1
"49",1,4,4,5,1,1,11,1,28,2,1,6,1997,3
"50",1,9,3,7,3,2,99,1,25,1,4,1,2008,1
"51",1,6,2,9,11,2,99,1,47,1,4,1,2008,1
"52",1,3,1,10,11,2,99,1,40,9,3,11,2006,1
"53",1,12,3,12,16,2,99,1,21,9,5,1,9999,2
"54",1,8,7,14,5,2,99,2,28,1,1,4,2007,3
"55",2,10,6,14,22,2,99,1,31,9,5,3,1993,3
"56",2,2,2,17,8,2,99,1,64,9,7,8,1984,3
"57",1,1,5,18,5,2,99,1,38,2,3,8,9999,1
"58",1,5,6,18,1,1,18,1,33,1,1,5,9999,1
"59",1,11,1,19,5,1,99,1,21,9,4,1,2007,1
"60",1,7,4,19,20,2,99,1,35,9,99,99,9999,2
"61",1,1,5,0,11,2,99,1,54,1,3,3,9999,2
"62",1,9,3,8,9,2,99,1,50,1,9,3,9999,2
"63",1,5,6,10,1,1,10,1,57,1,4,1,9999,1
"64",1,7,4,18,16,2,99,1,999,1,2,11,9999,1
"65",3,2,3,19,1,1,9,2,19,1,1,9,9999,1
"66",1,12,3,19,18,2,99,9,999,9,6,1,9999,1
"67",2,3,2,21,1,1,1,1,28,9,1,1,1998,1
"68",1,4,4,22,1,1,3,9,999,9,2,10,9999,2
"69",1,8,7,22,9,1,1,1,22,1,9,2,1997,1
"70",1,11,1,22,5,2,99,1,44,2,3,6,1995,4
"71",2,6,3,23,1,1,8,1,48,1,9,2,9999,1
"72",2,10,6,23,20,2,99,1,36,9,3,3,9999,2
"73",2,6,3,2,1,1,11,1,28,1,4,1,2007,2
"74",2,12,4,6,1,1,12,1,22,9,3,6,2001,1
"75",1,8,7,6,13,2,99,1,22,2,3,99,9999,2
"76",1,5,6,7,1,1,7,1,22,2,1,5,9999,2
"77",3,2,3,8,12,2,99,9,999,9,7,2,9999,3
"78",2,10,6,11,5,2,99,1,50,9,4,5,2005,1
"79",1,11,1,11,5,2,99,1,22,9,3,2,9999,2
"80",1,1,5,12,11,2,99,1,23,9,4,1,9999,4
"81",2,9,4,15,1,2,99,2,43,1,1,4,2002,1
"82",2,3,2,19,1,1,13,1,48,9,4,5,2006,1
"83",1,7,4,19,16,2,99,1,22,2,3,9,1994,2
"84",1,4,4,20,1,1,4,1,45,9,4,3,9999,2
"85",1,1,5,6,9,1,2,1,23,9,1,5,1992,2
"86",1,4,4,7,19,2,99,1,50,1,1,4,2003,4
"87",2,12,4,9,1,2,99,1,36,9,5,1,9999,2
"88",1,8,7,10,17,1,99,1,19,1,4,99,9999,1
"89",1,11,1,11,11,2,99,1,33,2,1,11,2006,1
"90",2,9,4,14,5,2,99,1,21,1,9,2,2008,2
"91",3,2,3,15,13,2,99,1,37,1,3,5,2007,4
"92",2,3,2,17,10,2,99,1,34,9,3,3,1979,4
"93",2,6,3,17,1,1,1,9,999,9,7,1,9999,4
"94",1,5,6,19,1,1,11,1,22,1,4,5,9999,1
"95",1,7,4,20,15,1,1,1,52,1,1,4,2007,1
"96",2,10,6,20,10,2,99,9,999,9,5,99,9999,1
"97",1,1,5,1,13,2,99,9,999,9,3,99,9999,4
"98",1,4,4,6,5,2,99,1,25,1,1,6,9999,3
"99",2,6,3,8,1,1,3,1,27,1,7,7,9999,2
"100",2,9,4,10,12,2,99,1,40,1,12,1,9999,1
"101",2,3,2,11,11,2,99,9,999,9,12,13,9999,1
"102",1,5,6,11,1,1,7,1,37,2,1,2,2003,2
"103",1,7,4,14,2,2,99,1,22,1,4,5,2010,1
"104",2,12,4,15,21,2,99,1,35,2,2,2,2007,1
"105",1,8,7,19,3,1,99,1,27,1,1,1,1998,1
"106",2,10,6,19,9,2,99,1,23,9,4,1,9999,1
"107",1,11,1,23,9,2,99,1,38,9,1,4,2004,1
"108",3,2,3,23,18,1,99,1,19,9,4,99,9999,4
"109",2,8,1,3,1,1,1,1,27,1,4,1,9999,1
"110",3,2,3,13,17,2,99,9,999,9,3,4,9999,1
"111",2,9,4,15,14,2,99,1,34,1,14,99,2008,2
"112",2,10,6,17,17,2,99,1,53,9,14,1,9999,1
"113",1,1,5,17,18,2,99,1,33,1,2,4,1991,3
"114",1,11,1,19,9,2,99,2,34,9,4,7,2007,1
"115",2,12,4,19,5,2,99,1,21,9,4,99,9999,1
"116",2,3,2,20,9,2,99,2,32,9,1,2,9999,1
"117",1,7,4,20,18,2,99,1,27,1,4,5,2007,1
"118",1,4,4,20,5,2,99,1,43,1,2,99,9999,4
"119",1,5,6,21,1,1,5,9,999,9,1,8,9999,1
"120",2,6,3,21,1,1,6,1,50,1,1,6,9999,1
"121",2,10,6,0,17,2,99,1,20,9,4,99,9999,1
"122",3,12,5,0,1,1,2,1,26,2,1,6,9999,1
"123",3,9,5,7,1,1,1,1,47,1,1,14,2001,1
"124",4,2,4,7,21,1,99,1,43,9,3,9,9999,3
"125",2,3,2,8,9,1,5,1,45,9,9,2,9999,1
"126",1,11,1,11,12,2,99,1,53,9,4,3,2004,1
"127",1,4,4,12,5,1,15,1,17,1,4,99,9999,2
"128",1,5,6,16,22,2,99,1,27,2,1,2,1989,2
"129",2,8,1,18,1,1,8,1,24,1,3,1,2006,1
"130",1,1,5,19,18,2,99,1,54,9,4,99,9999,1
"131",2,6,3,19,22,2,99,1,28,2,3,3,2008,2
"132",1,7,4,21,17,2,99,1,55,1,3,4,9999,1
"133",3,12,5,0,1,1,18,1,20,9,1,4,2003,1
"134",3,9,5,1,1,1,10,2,52,1,2,4,2010,1
"135",2,8,1,2,1,1,11,1,34,1,4,5,9999,2
"136",1,5,6,11,20,2,99,1,17,1,2,99,9999,3
"137",1,4,4,13,5,1,99,2,22,1,4,1,9999,1
"138",1,11,1,13,13,1,99,2,41,9,1,99,9999,1
"139",17,2,3,15,17,2,99,1,30,9,2,99,9999,1
"140",2,7,5,18,16,2,99,1,18,1,14,1,9999,1
"141",2,3,2,20,16,2,99,1,43,9,9,6,9999,1
"142",2,6,3,20,22,2,99,1,24,2,1,2,1995,2
"143",1,1,5,21,18,2,99,2,17,9,4,99,9999,4
"144",2,10,6,22,17,2,99,1,21,9,4,99,9999,1
"145",1,1,5,0,17,2,99,1,27,2,1,1,9999,3
"146",1,5,6,9,6,2,99,9,999,9,7,99,9999,1
"147",2,3,2,9,17,2,99,1,20,9,3,5,9999,3
"148",1,4,4,14,6,2,99,1,999,9,3,99,9999,3
"149",4,2,4,17,20,2,99,1,22,9,3,99,9999,1
"150",2,6,3,17,20,2,99,1,30,1,3,5,2009,1
"151",3,12,5,18,1,1,7,1,29,9,11,2,9999,1
"152",2,10,6,20,17,2,99,1,23,9,4,99,9999,1
"153",3,7,6,20,1,1,12,1,53,1,3,2,9999,2
"154",3,9,5,21,1,1,15,1,25,2,1,8,9999,1
"155",1,11,1,22,16,1,5,1,35,9,4,1,9999,1
"156",2,8,1,22,1,1,6,9,999,9,9,4,9999,4
"157",1,11,1,1,1,1,5,1,19,9,1,1,9999,2
"158",4,2,4,2,13,2,99,9,999,9,3,99,9999,3
"159",1,5,6,3,10,2,99,1,28,2,1,5,2005,2
"160",3,10,7,4,1,1,3,1,30,1,1,7,9999,2
"161",3,9,5,8,1,1,6,1,999,1,4,3,9999,1
"162",3,12,5,8,1,1,18,1,26,9,12,1,9999,1
"163",2,3,2,11,1,1,4,1,35,9,12,1,9999,1
"164",2,8,1,11,20,2,99,1,20,1,4,99,9999,1
"165",2,6,3,12,5,1,1,1,45,1,5,5,9999,1
"166",3,7,6,15,5,2,99,1,27,1,12,99,9999,3
"167",1,4,4,16,10,2,99,9,999,9,3,7,9999,4
"168",2,1,6,18,22,2,99,1,30,2,2,5,1999,1
"169",1,5,6,7,11,2,99,9,999,9,9,4,9999,2
"170",2,1,6,8,6,2,99,1,29,1,5,1,9999,1
"171",3,7,6,8,5,2,99,1,33,1,12,1,9999,1
"172",3,12,5,10,1,1,10,9,999,9,12,1,9999,1
"173",5,2,5,11,1,1,1,1,51,2,2,2,9999,2
"174",3,3,3,12,1,1,1,1,47,9,10,2,2006,1
"175",2,8,1,16,5,2,99,1,46,1,3,9,9999,1
"176",3,10,7,19,5,1,1,1,52,1,1,9,1999,1
"177",3,9,5,20,21,2,99,1,25,2,1,2,1993,1
"178",1,11,1,20,17,1,99,1,28,2,3,5,1998,2
"179",1,4,4,21,9,2,99,9,999,9,3,99,9999,1
"180",2,6,3,23,9,2,99,1,20,2,4,1,9999,4
"181",1,4,4,2,12,2,99,1,27,2,3,1,1984,2
"182",3,7,6,5,12,2,99,1,19,1,3,1,9999,1
"183",3,9,5,6,5,2,99,9,999,9,3,99,9999,1
"184",3,3,3,11,1,1,18,1,33,9,4,9,9999,1
"185",2,8,1,11,5,2,99,9,999,9,6,2,9999,4
"186",1,11,1,14,17,1,99,1,21,9,4,5,9999,1
"187",2,1,6,16,9,1,1,9,999,9,9,6,9999,1
"188",3,12,5,17,1,2,99,2,40,9,3,5,2007,1
"189",5,2,5,20,1,1,6,1,22,2,1,14,2000,1
"190",3,10,7,20,9,2,99,9,999,9,2,11,1999,2
"191",1,5,6,22,9,2,99,1,31,2,5,99,1997,1
"192",2,6,3,22,9,1,7,9,999,9,6,8,9999,1
"193",3,12,5,0,22,2,99,1,26,9,5,2,9999,3
"194",3,10,7,2,9,2,99,1,49,2,3,3,9999,1
"195",1,4,4,3,12,2,99,1,17,2,4,99,9999,2
"196",1,11,1,4,17,2,99,1,23,9,4,99,9999,2
"197",3,9,5,5,11,2,99,1,31,1,1,9,9999,2
"198",2,6,3,8,9,2,99,1,31,1,4,1,9999,1
"199",5,2,5,10,1,2,99,1,34,9,4,5,2008,1
"200",3,7,6,10,12,2,99,9,999,9,9,99,9999,3
"201",3,3,3,12,1,1,12,1,46,9,2,5,9999,1
"202",2,1,6,18,14,2,99,9,999,9,3,4,9999,1
"203",1,5,6,18,8,2,99,9,999,9,12,99,9999,1
"204",2,8,1,21,9,2,99,1,30,2,1,6,1975,1
"205",2,8,1,2,12,2,99,9,999,9,3,7,9999,2
"206",3,10,7,4,9,2,99,1,32,2,3,4,9999,1
"207",2,1,6,8,7,2,99,9,999,9,5,2,9999,1
"208",3,7,6,9,13,2,99,1,999,1,3,99,9999,1
"209",1,4,4,10,13,2,99,9,999,9,3,2,9999,1
"210",1,11,1,11,5,2,99,1,22,9,3,2,9999,2
"211",1,5,6,14,16,2,99,1,34,1,4,5,9999,1
"212",3,3,3,17,1,1,7,1,50,9,4,5,9999,1
"213",3,12,5,17,5,2,99,1,38,9,3,2,2004,3
"214",3,9,5,19,9,1,8,9,999,9,1,9,9999,1
"215",5,2,5,19,1,2,99,1,25,1,2,10,1985,3
"216",2,6,3,20,18,2,99,1,32,1,3,3,9999,1
"217",1,4,4,0,16,2,99,1,33,1,9,2,2009,1
"218",2,6,3,6,4,2,99,1,999,1,3,5,9999,1
"219",3,3,3,13,1,2,99,1,24,9,4,3,9999,1
"220",5,2,5,14,22,2,99,1,62,2,1,6,1998,2
"221",2,8,1,16,13,1,1,1,18,1,4,99,9999,1
"222",3,7,6,17,16,2,99,1,39,1,3,2,9999,2
"223",3,12,5,18,10,1,1,9,999,9,5,2,9999,2
"224",2,1,6,20,5,2,99,1,30,9,3,9,2008,1
"225",1,5,6,20,16,2,99,1,26,1,3,5,9999,3
"226",3,10,7,22,2,2,99,1,43,1,3,1,2004,2
"227",3,9,5,23,9,2,99,2,25,2,3,2,2010,2
"228",1,11,1,23,6,2,99,2,17,9,3,2,1977,3
"229",3,12,5,0,9,1,99,1,25,9,1,3,9999,1
"230",1,5,6,2,15,2,99,1,59,2,1,2,2007,2
"231",2,8,1,10,13,2,99,9,999,9,3,3,9999,3
"232",5,2,5,12,5,2,99,1,38,1,3,2,9999,3
"233",2,6,3,16,3,2,99,1,50,1,2,6,2007,1
"234",3,1,7,18,20,2,99,1,28,9,4,99,9999,1
"235",3,3,3,18,1,1,99,1,37,9,4,99,9999,1
"236",1,4,4,18,18,1,99,1,25,9,1,6,9999,4
"237",3,10,7,19,17,2,99,1,16,1,4,3,9999,1
"238",2,11,2,20,1,1,12,1,18,2,4,3,2009,2
"239",3,9,5,21,12,2,99,9,999,9,5,99,9999,1
"240",3,7,6,22,2,2,99,1,16,9,4,1,9999,1
"241",3,12,5,0,9,1,99,9,999,9,6,99,9999,1
"242",3,3,3,3,19,2,99,1,46,2,6,2,1993,3
"243",4,10,1,10,1,1,5,1,29,1,3,5,9999,1
"244",3,9,5,11,16,1,5,1,24,1,4,1,9999,1
"245",1,5,6,14,15,2,99,1,48,1,13,1,9999,1
"246",5,2,5,16,10,2,99,1,24,1,4,99,2009,1
"247",3,7,6,16,1,2,99,9,999,9,12,99,9999,3
"248",2,11,2,19,19,2,99,1,21,9,2,1,9999,1
"249",1,4,4,20,17,1,99,1,40,1,3,6,9999,1
"250",3,6,4,20,1,1,2,1,28,2,1,11,9999,1
"251",2,8,1,20,16,2,99,1,45,1,3,6,1994,1
"252",3,1,7,23,19,2,99,1,48,9,1,11,9999,3
"253",2,8,1,1,17,2,99,1,24,1,4,1,9999,2
"254",3,12,5,2,9,1,99,1,22,9,4,1,2008,1
"255",4,10,1,3,1,2,99,1,28,2,6,5,9999,2
"256",3,9,5,8,14,2,99,1,26,1,5,7,1989,3
"257",6,2,6,10,1,1,7,1,21,9,1,5,9999,1
"258",3,1,7,12,5,2,99,1,28,1,4,99,9999,1
"259",4,7,7,12,1,1,1,1,20,1,4,1,9999,1
"260",3,6,4,16,1,1,3,1,32,1,4,5,9999,1
"261",1,5,6,18,2,2,99,1,61,2,3,5,1998,4
"262",3,3,3,20,5,2,99,1,23,2,1,99,9999,1
"263",1,4,4,20,14,2,99,9,999,2,2,1,1996,3
"264",2,11,2,20,5,1,1,1,25,2,4,6,9999,1
"265",4,7,7,2,1,1,2,1,32,1,4,99,9999,1
"266",3,1,7,3,9,2,99,9,999,9,3,8,9999,1
"267",1,5,6,9,18,2,99,1,25,1,4,5,9999,1
"268",2,11,2,10,10,2,99,1,42,2,1,5,1993,1
"269",3,3,3,12,10,1,99,9,999,9,1,3,9999,2
"270",1,4,4,13,4,2,99,1,29,2,1,9,9999,1
"271",3,6,4,13,5,2,99,1,28,1,4,1,9999,1
"272",3,9,5,17,14,2,99,9,999,9,9,3,9999,3
"273",2,8,1,18,14,2,99,1,33,1,3,1,1993,2
"274",4,10,1,20,1,1,18,1,48,2,1,10,9999,1
"275",6,2,6,23,1,1,99,1,34,2,1,1,9999,1
"276",3,12,5,23,12,1,4,1,35,9,1,99,2003,1
"277",1,5,6,1,17,2,99,1,24,1,4,99,9999,1
"278",2,4,5,2,1,1,1,9,999,9,10,2,9999,1
"279",4,7,7,3,2,2,99,1,29,1,3,9,1992,1
"280",3,12,5,5,18,2,99,1,26,9,4,99,1984,1
"281",3,3,3,15,13,1,99,1,41,9,5,8,9999,1
"282",2,11,2,18,11,2,99,9,999,9,5,99,9999,3
"283",3,1,7,19,9,2,99,1,44,9,4,5,9999,1
"284",4,9,6,19,1,1,1,1,40,1,1,4,1994,1
"285",2,8,1,21,3,2,99,1,37,1,6,16,1998,1
"286",3,6,4,22,10,1,1,9,999,9,4,1,9999,1
"287",6,2,6,22,21,1,99,1,21,2,4,1,9999,2
"288",4,10,1,22,1,1,11,1,31,2,10,2,2003,2
"289",1,5,6,1,17,2,99,1,30,1,99,99,9999,4
"290",4,9,6,2,1,1,24,1,30,2,4,1,9999,4
"291",6,2,6,14,20,2,99,1,59,9,4,99,9999,1
"292",4,7,7,18,18,2,99,1,34,1,99,99,9999,1
"293",4,10,1,19,20,2,99,1,23,9,4,5,9999,1
"294",2,11,2,19,13,2,99,9,999,9,3,99,9999,1
"295",3,3,3,20,13,1,99,1,999,9,1,5,1994,1
"296",3,6,4,20,11,2,99,9,999,9,3,99,9999,1
"297",3,1,7,21,13,2,99,9,999,9,5,99,9999,2
"298",3,12,5,22,18,2,99,1,34,9,4,4,9999,1
"299",2,4,5,22,1,1,5,9,999,9,12,99,9999,2
"300",2,8,1,23,3,2,99,1,30,1,3,1,9999,2
"301",3,12,5,0,4,2,99,1,999,1,4,4,9999,1
"302",1,5,6,1,14,2,99,9,999,9,1,1,9999,1
"303",2,4,5,11,1,1,6,1,999,9,3,5,9999,1
"304",4,10,1,15,20,2,99,9,999,9,99,99,9999,1
"305",2,11,2,16,3,2,99,1,26,2,4,4,9999,1
"306",3,1,7,16,15,2,99,1,23,9,3,3,1995,3
"307",4,9,6,19,1,1,18,1,19,1,1,99,9999,4
"308",6,2,6,21,5,2,99,1,32,9,1,3,9999,1
"309",3,3,3,21,13,2,99,1,23,2,3,1,9999,2
"310",3,6,4,22,9,1,1,9,999,9,1,99,9999,1
"311",4,7,7,22,17,2,99,1,46,1,3,5,9999,3
"312",3,8,2,23,1,1,9,1,38,9,5,3,9999,2
"313",4,9,6,4,1,2,99,1,19,2,1,3,2003,1
"314",1,5,6,5,14,1,5,1,27,9,4,99,9999,1
"315",6,2,6,10,2,2,99,1,41,1,6,99,9999,1
"316",3,3,3,11,13,2,99,9,999,9,3,99,9999,4
"317",3,1,7,12,18,2,99,1,31,9,9,99,2007,1
"318",4,10,1,15,20,2,99,1,999,9,3,99,9999,1
"319",3,6,4,16,9,2,99,1,59,1,4,5,9999,1
"320",2,11,2,16,18,1,99,1,24,9,4,99,9999,1
"321",2,4,5,17,1,1,12,1,30,2,1,6,9999,1
"322",5,7,1,18,1,1,1,1,38,1,10,7,9999,1
"323",3,8,2,22,1,1,1,9,999,9,2,6,9999,1
"324",3,12,5,23,1,1,12,1,22,9,3,99,9999,1
"325",4,12,6,4,1,1,1,1,20,9,1,2,9999,1
"326",4,9,6,7,1,1,10,1,29,1,13,7,9999,1
"327",5,7,1,8,1,1,11,1,25,1,1,10,1998,2
"328",2,11,2,12,1,1,12,1,33,9,4,1,2009,1
"329",3,3,3,15,2,2,99,1,20,9,3,6,2006,1
"330",3,6,4,17,17,2,99,9,999,9,3,99,9999,1
"331",4,1,1,17,1,1,18,1,30,9,9,2,2007,2
"332",1,5,6,17,3,2,99,1,24,2,1,1,1987,2
"333",6,2,6,18,18,2,99,1,27,9,3,1,9999,2
"334",3,8,2,19,1,1,18,9,999,9,1,99,9999,1
"335",2,4,5,19,1,1,99,2,40,9,1,99,9999,2
"336",4,10,1,23,5,1,99,1,33,1,3,99,9999,3
"337",4,12,6,0,1,1,6,1,19,9,4,5,9999,2
"338",7,2,7,2,22,2,99,1,24,9,1,5,1999,1
"339",2,5,7,7,1,2,1,9,999,9,12,1,9999,1
"340",2,11,2,7,6,2,99,1,33,9,5,99,9999,4
"341",3,6,4,10,14,1,4,2,15,1,4,1,9999,1
"342",3,3,3,14,18,1,99,1,25,9,1,4,2005,1
"343",4,10,1,14,5,2,99,1,26,1,3,4,9999,1
"344",4,1,1,15,5,2,99,2,30,9,1,6,9999,1
"345",2,4,5,16,22,2,99,1,33,2,3,4,9999,1
"346",3,8,2,18,11,1,6,1,999,1,3,5,9999,1
"347",5,7,1,20,1,1,7,1,33,1,10,2,2001,1
"348",4,9,6,21,1,2,99,1,35,2,3,99,9999,1
"349",5,7,1,1,1,1,7,1,38,1,4,1,9999,1
"350",3,8,2,1,13,2,99,1,17,2,3,4,9999,2
"351",2,5,7,3,1,1,18,1,63,1,1,4,9999,1
"352",4,6,5,7,1,1,9,1,27,1,4,3,9999,2
"353",4,9,6,12,1,1,12,9,999,9,99,99,9999,1
"354",5,10,2,12,1,1,99,1,51,9,4,99,2008,1
"355",4,12,6,13,1,1,99,1,30,2,1,2,1990,1
"356",7,2,7,14,20,2,99,2,27,9,4,5,9999,1
"357",3,11,3,15,5,2,99,9,999,9,1,4,9999,4
"358",2,4,5,16,22,2,99,1,24,9,4,99,9999,2
"359",4,3,4,18,1,1,6,1,22,9,4,3,9999,2
"360",4,1,1,22,6,1,99,1,25,9,14,1,9999,1
"361",4,1,1,1,13,2,99,1,30,2,2,6,9999,4
"362",4,12,6,1,1,1,12,1,30,9,1,8,9999,2
"363",2,5,7,3,1,1,5,1,27,1,4,5,9999,2
"364",4,3,4,6,21,2,99,1,28,9,4,99,9999,1
"365",5,7,1,6,1,1,1,9,999,9,7,2,9999,3
"366",3,8,2,13,17,2,99,1,29,1,14,1,9999,1
"367",2,4,5,16,22,2,99,9,999,9,3,5,9999,2
"368",4,9,6,16,1,1,6,1,29,1,4,1,9999,1
"369",7,2,7,17,20,2,99,9,999,9,4,99,9999,1
"370",3,11,3,18,6,2,99,1,26,1,5,4,9999,1
"371",5,10,2,21,9,2,99,1,49,9,1,3,1995,1
"372",4,6,5,23,1,2,99,1,31,1,6,99,9999,1
"373",4,12,6,2,1,1,12,1,29,9,3,2,9999,2
"374",2,5,7,4,1,2,99,9,999,9,99,99,9999,2
"375",2,4,5,11,19,2,99,1,28,9,1,4,2005,1
"376",5,10,2,12,2,2,99,1,23,1,4,5,9999,1
"377",3,8,2,16,14,2,99,9,999,9,3,1,1990,1
"378",4,3,4,17,19,2,99,1,58,9,4,5,9999,1
"379",5,7,1,18,1,1,3,1,24,1,7,1,9999,1
"380",7,2,7,18,5,2,99,1,34,9,1,2,9999,2
"381",4,9,6,19,22,1,1,1,24,2,1,1,9999,1
"382",4,1,1,19,16,2,99,9,999,9,9,1,2005,3
"383",3,11,3,22,9,2,99,2,19,1,1,4,9999,1
"384",4,6,5,23,2,2,99,1,48,1,3,2,2006,1
"385",4,12,6,0,1,1,99,1,27,1,9,4,9999,1
"386",5,10,2,7,7,2,99,1,34,1,7,99,9999,1
"387",3,11,3,13,12,2,99,1,37,1,1,4,9999,3
"388",5,1,2,15,10,1,3,1,27,2,4,3,9999,4
"389",5,7,1,16,22,2,99,1,27,1,1,1,1997,1
"390",3,8,2,17,4,2,99,2,47,1,2,4,2007,1
"391",4,3,4,18,13,2,99,1,43,9,3,99,1985,2
"392",2,4,5,18,19,2,99,1,36,2,4,5,9999,4
"393",2,5,7,20,1,2,99,9,999,9,1,1,9999,1
"394",7,2,7,20,5,2,99,1,23,9,4,1,9999,2
"395",4,9,6,22,22,2,99,1,30,2,3,2,1996,1
"396",5,6,6,23,1,1,12,1,23,2,4,4,9999,1
"397",4,3,4,0,2,2,99,1,41,9,6,11,1998,1
"398",4,8,3,1,1,1,11,1,25,1,1,3,1984,2
"399",2,5,7,4,1,2,99,1,30,9,4,5,9999,1
"400",7,2,7,12,11,2,99,1,54,9,9,2,1994,1
"401",5,6,6,14,16,2,99,1,26,1,4,5,9999,1
"402",5,1,2,16,9,2,99,1,30,1,12,3,1991,1
"403",2,4,5,16,6,2,99,1,24,1,1,2,9999,1
"404",5,7,1,16,21,2,99,1,17,1,4,7,9999,1
"405",4,9,6,19,20,2,99,1,48,1,11,2,2004,1
"406",3,11,3,20,15,2,99,1,28,1,5,5,9999,1
"407",6,10,3,21,1,1,3,1,24,1,2,2,2008,1
"408",4,12,6,23,1,1,2,1,27,1,1,6,2002,1
"409",6,10,3,7,1,2,99,1,25,1,5,2,9999,2
"410",8,2,1,9,20,2,99,1,59,9,4,5,9999,4
"411",5,1,2,14,12,2,99,1,39,1,14,1,9999,2
"412",4,8,3,14,1,1,16,1,999,1,3,5,2008,2
"413",4,3,4,15,1,2,99,1,21,9,4,3,9999,1
"414",2,5,7,19,1,1,4,1,21,2,4,1,9999,1
"415",5,7,1,19,19,2,99,1,18,1,4,99,9999,1
"416",4,9,6,20,20,2,99,1,28,1,3,3,2006,1
"417",2,4,5,20,10,2,99,9,999,9,14,99,9999,3
"418",5,6,6,20,1,2,99,1,41,2,3,1,1988,3
"419",4,12,6,22,20,2,99,1,49,1,4,99,9999,1
"420",4,11,4,23,1,2,99,1,40,1,2,9,9999,1
"421",5,7,1,7,5,2,99,1,20,1,1,9,9999,1
"422",4,8,3,7,9,1,2,1,29,1,1,6,1995,1
"423",2,5,7,10,21,2,99,1,999,1,9,1,2009,1
"424",4,11,4,10,1,1,12,9,999,9,1,99,9999,1
"425",4,12,6,11,19,2,99,1,57,1,4,1,2010,1
"426",4,3,4,13,1,1,2,9,999,9,3,10,9999,1
"427",6,1,3,16,6,2,99,9,999,9,3,4,9999,1
"428",4,9,6,19,20,2,99,1,23,1,4,1,9999,1
"429",6,10,3,19,1,1,5,2,18,9,1,9,2005,1
"430",8,2,1,21,5,2,99,1,35,1,1,10,2001,1
"431",5,6,6,21,1,2,99,1,31,2,1,9,9999,2
"432",2,4,5,22,9,1,3,1,22,1,1,1,1996,1
"433",2,5,7,1,20,2,99,1,28,1,4,5,9999,1
"434",5,7,1,7,10,2,99,1,18,1,4,3,2006,1
