"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","g_edad","Fallecidos_Lesionados","Otro_g_edad_fall_les"
"5175",5175,29,10,2,3,1,22,2205,2,99,1,74,8,1,9,3,5,2,44,10,2,7
"5176",5176,29,10,2,3,1,22,2205,2,99,1,17,4,2,9,3,5,2,44,2,2,3
"5177",5177,29,10,2,18,4,16,1617,2,99,2,30,5,1,1,99,6,3,99,5,1,4
"5178",5178,29,10,2,18,4,16,1617,2,99,1,5,3,2,1,99,6,3,99,1,2,2
"5179",5179,29,10,2,18,4,16,1617,2,99,2,21,4,1,1,99,6,3,99,3,2,3
"5180",5180,29,10,2,14,3,14,1421,2,99,1,19,4,1,4,2,6,1,21,2,2,3
"5181",5181,30,10,3,6,2,1,115,2,99,1,37,5,1,6,6,6,3,99,6,1,4
"5182",5182,30,10,3,21,4,20,2005,2,99,1,28,5,1,4,99,6,4,99,4,2,3
"5183",5183,30,10,3,15,3,12,1204,2,99,1,28,5,1,4,1,6,2,42,4,2,3
"5184",5184,30,10,3,17,3,13,1301,2,99,1,21,4,1,4,1,4,1,99,3,2,3
"5185",5185,31,10,4,11,2,1,101,1,9,1,51,7,1,4,4,4,1,99,9,2,5
"5186",5186,31,10,4,11,2,1,101,1,9,2,16,4,2,4,4,4,1,99,2,2,3
"5187",5187,31,10,4,23,4,1,101,1,5,1,32,5,1,1,2,5,1,20,5,2,4
"5188",5188,31,10,4,18,4,10,1002,2,99,1,23,4,1,4,99,6,1,99,3,2,3
"5189",5189,31,10,4,18,4,10,1002,2,99,1,17,4,2,4,99,6,1,99,2,2,3
"5190",5190,31,10,4,18,4,10,1002,2,99,1,16,4,2,4,99,6,1,99,2,2,3
"5191",5191,31,10,4,17,3,17,1703,2,99,1,20,4,1,4,99,6,2,99,3,1,3
"5192",5192,31,10,4,18,4,12,1223,2,99,1,35,5,1,3,99,6,3,99,6,1,4
"5193",5193,31,10,4,14,3,3,308,2,99,1,38,5,1,4,1,5,1,21,6,2,4
"5194",5194,31,10,4,14,3,3,308,2,99,1,34,5,1,4,1,5,1,21,5,2,4
"5195",5195,1,11,5,5,1,1,101,1,2,1,32,5,1,4,5,6,1,99,5,2,4
"5196",5196,1,11,5,5,1,1,101,1,5,1,45,6,1,4,1,6,1,24,8,2,5
"5197",5197,1,11,5,19,4,1,101,1,7,1,42,6,1,4,5,5,1,2,7,2,4
"5198",5198,1,11,5,11,2,20,2002,2,99,1,999,9,1,4,4,6,2,21,11,2,8
"5199",5199,1,11,5,11,2,21,2106,2,99,1,24,4,1,4,5,5,1,24,3,2,3
"5200",5200,1,11,5,11,2,21,2106,2,99,2,21,4,1,4,5,5,1,24,3,2,3
"5201",5201,1,11,5,22,4,16,1601,2,99,1,22,4,1,1,99,6,2,99,3,2,3
"5202",5202,1,11,5,18,4,1,115,2,99,1,28,5,1,4,1,6,1,24,4,2,3
"5203",5203,1,11,5,0,1,18,1803,2,99,2,19,4,1,4,99,6,4,99,2,2,3
"5204",5204,1,11,5,14,3,22,2212,2,99,1,20,4,1,4,3,6,1,99,3,2,3
"5205",5205,1,11,5,14,3,22,2212,2,99,1,28,5,1,4,3,6,1,99,4,2,3
"5206",5206,1,11,5,23,4,10,1001,1,1,1,38,5,1,4,5,5,1,14,6,2,4
"5207",5207,1,11,5,23,4,10,1001,1,1,1,42,6,1,14,1,5,1,45,7,2,4
"5208",5208,1,11,5,0,1,10,1007,2,99,1,26,5,1,4,5,6,1,21,4,2,3
"5209",5209,1,11,5,0,1,10,1007,2,99,1,26,5,1,4,5,6,1,21,4,2,3
"5210",5210,1,11,5,19,4,10,1016,2,99,1,42,6,1,2,5,6,1,30,7,1,4
"5211",5211,1,11,5,19,4,10,1016,2,99,1,13,4,2,2,5,6,1,30,1,2,2
"5212",5212,1,11,5,19,4,10,1016,2,99,1,8,3,2,2,5,6,1,30,1,2,2
"5213",5213,1,11,5,19,4,10,1016,2,99,1,12,4,2,2,5,6,1,30,1,2,2
"5214",5214,1,11,5,19,4,10,1016,2,99,2,18,4,1,2,5,6,1,30,2,1,3
"5215",5215,1,11,5,20,4,3,309,2,99,1,29,5,1,4,9,5,1,21,4,2,3
"5216",5216,1,11,5,20,4,3,309,2,99,2,27,5,1,4,9,5,1,21,4,2,3
"5217",5217,1,11,5,19,4,1,108,1,4,1,21,4,1,4,1,6,1,99,3,1,3
"5218",5218,1,11,5,16,3,1,108,1,8,1,19,4,1,4,1,6,1,42,2,2,3
"5219",5219,2,11,6,23,4,1,102,1,99,2,28,5,1,3,1,3,1,44,4,2,3
"5220",5220,2,11,6,23,4,21,2104,2,99,1,20,4,1,4,5,6,2,24,3,2,3
"5221",5221,2,11,6,0,1,5,501,2,99,1,42,6,1,6,2,3,1,15,7,2,4
"5222",5222,2,11,6,0,1,5,501,2,99,1,35,5,1,6,2,6,1,15,6,2,4
"5223",5223,2,11,6,7,2,5,511,2,99,2,31,5,1,1,1,6,3,44,5,2,4
"5224",5224,2,11,6,7,2,5,511,2,99,2,29,5,1,1,1,6,3,44,4,2,3
"5225",5225,2,11,6,7,2,5,511,2,99,2,15,4,2,1,1,6,3,44,2,2,3
"5226",5226,2,11,6,7,2,5,511,2,99,1,13,4,2,1,1,6,3,44,1,2,2
"5227",5227,2,11,6,7,2,5,511,2,99,1,14,4,2,1,1,6,3,44,1,2,2
"5228",5228,2,11,6,7,2,5,511,2,99,1,16,4,2,1,1,6,3,44,2,2,3
"5229",5229,2,11,6,7,2,5,511,2,99,2,7,3,2,1,1,6,3,44,1,2,2
"5230",5230,2,11,6,7,2,5,511,2,99,1,9,3,2,1,1,6,3,44,1,2,2
"5231",5231,2,11,6,7,2,5,511,2,99,1,10,4,2,1,1,6,3,44,1,2,2
"5232",5232,2,11,6,7,2,5,511,2,99,1,10,4,2,1,1,6,3,44,1,2,2
"5233",5233,2,11,6,7,2,5,511,2,99,1,15,4,2,1,1,6,3,44,2,2,3
"5234",5234,2,11,6,7,2,5,511,2,99,2,32,5,1,1,1,6,3,44,5,2,4
"5235",5235,2,11,6,7,2,5,511,2,99,2,9,3,2,1,1,6,3,44,1,2,2
"5236",5236,2,11,6,7,2,5,511,2,99,1,8,3,2,1,1,6,3,44,1,2,2
"5237",5237,2,11,6,7,2,5,511,2,99,2,13,4,2,1,1,6,3,44,1,2,2
"5238",5238,2,11,6,7,2,5,511,2,99,2,1,2,2,1,1,6,3,44,1,2,1
"5239",5239,2,11,6,7,2,5,511,2,99,1,22,4,1,1,1,6,3,44,3,2,3
"5240",5240,2,11,6,7,2,5,511,2,99,1,3,2,2,1,1,6,3,44,1,2,1
"5241",5241,2,11,6,7,2,5,511,2,99,1,12,4,2,1,1,6,3,44,1,2,2
"5242",5242,2,11,6,7,2,5,511,2,99,2,14,4,2,1,1,6,3,44,1,2,2
"5243",5243,2,11,6,19,4,10,1016,2,99,2,20,4,1,1,11,6,1,32,3,2,3
"5244",5244,2,11,6,8,2,16,1609,2,99,2,43,6,1,1,14,6,1,32,7,2,4
"5245",5245,2,11,6,23,4,1,101,1,11,1,52,7,1,1,1,6,2,44,9,2,5
"5246",5246,2,11,6,23,4,1,101,1,11,2,30,5,1,1,1,6,2,44,5,1,4
"5247",5247,2,11,6,23,4,1,101,1,11,1,60,8,1,1,1,6,2,44,10,2,6
"5248",5248,2,11,6,20,4,20,2001,2,99,1,20,4,1,4,5,6,2,42,3,2,3
"5249",5249,2,11,6,14,3,4,416,2,99,1,27,5,1,4,99,6,1,99,4,2,3
"5250",5250,2,11,6,14,3,4,416,2,99,1,24,4,1,4,99,6,1,99,3,2,3
"5251",5251,3,11,7,9,2,1,101,1,1,1,33,5,1,4,5,6,1,14,5,2,4
"5252",5252,3,11,7,9,2,1,101,1,1,2,34,5,1,4,5,6,1,14,5,2,4
"5253",5253,3,11,7,9,2,1,101,1,1,2,1,2,2,4,5,6,1,14,1,2,1
"5254",5254,3,11,7,9,2,1,101,1,1,1,25,5,1,4,5,6,1,14,4,2,3
"5255",5255,3,11,7,9,2,1,108,1,4,1,30,5,1,4,99,6,2,99,5,1,4
"5256",5256,3,11,7,9,2,1,108,1,4,1,20,4,1,4,99,6,2,99,3,2,3
"5257",5257,3,11,7,19,4,1,109,2,99,2,19,4,1,4,3,6,1,22,2,2,3
"5258",5258,3,11,7,14,3,22,2203,2,99,2,45,6,1,2,5,6,1,23,8,2,5
"5259",5259,3,11,7,14,3,22,2203,2,99,1,24,4,1,2,5,6,1,23,3,2,3
"5260",5260,3,11,7,2,1,19,1901,2,99,1,24,4,1,4,99,6,1,42,3,2,3
"5261",5261,3,11,7,2,1,19,1901,2,99,1,16,4,2,4,99,6,1,42,2,2,3
"5262",5262,3,11,7,6,2,5,511,2,99,1,24,4,1,1,99,4,2,46,3,2,3
"5263",5263,3,11,7,6,2,5,511,2,99,1,23,4,1,1,99,4,2,46,3,2,3
"5264",5264,3,11,7,6,2,5,511,2,99,1,18,4,1,1,99,4,2,46,2,2,3
"5265",5265,3,11,7,12,3,5,501,2,99,1,40,6,1,99,11,6,1,20,7,2,4
"5266",5266,3,11,7,12,3,5,501,2,99,2,18,4,1,99,11,6,1,20,2,2,3
"5267",5267,3,11,7,12,3,5,501,2,99,2,40,6,1,99,11,6,1,20,7,2,4
"5268",5268,3,11,7,12,3,5,501,2,99,2,30,5,1,99,11,6,1,20,5,2,4
"5269",5269,3,11,7,12,3,5,501,2,99,2,8,3,2,99,11,6,1,20,1,2,2
"5270",5270,3,11,7,12,3,5,501,2,99,1,8,3,2,99,11,6,1,20,1,2,2
"5271",5271,3,11,7,14,3,5,502,2,99,1,19,4,1,4,99,6,1,99,2,2,3
"5272",5272,3,11,7,15,3,10,1013,2,99,2,5,3,2,7,1,6,3,99,1,2,2
"5273",5273,3,11,7,15,3,10,1013,2,99,2,31,5,1,7,1,6,3,99,5,2,4
"5274",5274,3,11,7,15,3,10,1013,2,99,1,20,4,1,7,1,6,3,99,3,2,3
"5275",5275,3,11,7,15,3,10,1013,2,99,1,23,4,1,7,1,6,3,99,3,2,3
"5276",5276,3,11,7,15,3,10,1013,2,99,1,25,5,1,7,1,6,3,99,4,2,3
"5277",5277,3,11,7,15,3,10,1013,2,99,2,62,8,1,7,1,6,3,99,10,2,6
"5278",5278,3,11,7,15,3,10,1013,2,99,1,20,4,1,7,1,6,3,99,3,2,3
"5279",5279,3,11,7,15,3,10,1013,2,99,1,20,4,1,7,1,6,3,99,3,2,3
"5280",5280,3,11,7,15,3,10,1013,2,99,1,70,8,1,7,1,6,3,99,10,2,7
"5281",5281,3,11,7,15,3,10,1013,2,99,1,28,5,1,7,1,6,3,99,4,2,3
"5282",5282,3,11,7,15,3,10,1013,2,99,2,19,4,1,7,1,6,3,99,2,2,3
"5283",5283,3,11,7,15,3,10,1013,2,99,2,31,5,1,7,1,6,3,99,5,2,4
"5284",5284,3,11,7,15,3,10,1013,2,99,1,20,4,1,7,1,6,3,99,3,2,3
"5285",5285,3,11,7,15,3,10,1013,2,99,1,23,4,1,7,1,6,3,99,3,2,3
"5286",5286,3,11,7,15,3,10,1013,2,99,2,17,4,2,7,1,6,3,99,2,2,3
"5287",5287,3,11,7,15,3,10,1013,2,99,1,21,4,1,7,1,6,3,99,3,2,3
"5288",5288,3,11,7,15,3,10,1013,2,99,2,12,4,2,7,1,6,3,99,1,2,2
"5289",5289,3,11,7,15,3,10,1013,2,99,2,22,4,1,7,1,6,3,99,3,2,3
"5290",5290,3,11,7,15,3,10,1013,2,99,2,56,7,1,7,1,6,3,99,10,2,5
"5291",5291,3,11,7,15,3,10,1013,2,99,1,39,5,1,7,1,6,3,99,6,2,4
"5292",5292,3,11,7,15,3,10,1013,2,99,1,39,5,1,7,1,6,3,99,6,2,4
"5293",5293,3,11,7,15,3,10,1013,2,99,1,58,7,1,7,1,6,3,99,10,2,5
"5294",5294,3,11,7,15,3,10,1013,2,99,2,19,4,1,7,1,6,3,99,2,2,3
"5295",5295,3,11,7,15,3,10,1013,2,99,2,17,4,2,7,1,6,3,99,2,2,3
"5296",5296,3,11,7,15,3,10,1013,2,99,2,34,5,1,7,1,6,3,99,5,2,4
"5297",5297,3,11,7,15,3,10,1013,2,99,1,4,2,2,7,1,6,3,99,1,2,1
"5298",5298,3,11,7,15,3,10,1013,2,99,2,23,4,1,7,1,6,3,99,3,2,3
"5299",5299,3,11,7,15,3,10,1013,2,99,2,25,5,1,7,1,6,3,99,4,2,3
"5300",5300,3,11,7,15,3,10,1013,2,99,2,17,4,2,7,1,6,3,99,2,2,3
"5301",5301,3,11,7,15,3,10,1013,2,99,2,17,4,2,7,1,6,3,99,2,2,3
"5302",5302,3,11,7,15,3,10,1013,2,99,2,14,4,2,7,1,6,3,99,1,2,2
"5303",5303,3,11,7,15,3,10,1013,2,99,2,22,4,1,7,1,6,3,99,3,2,3
"5304",5304,3,11,7,15,3,10,1013,2,99,1,26,5,1,7,1,6,3,99,4,2,3
"5305",5305,3,11,7,15,3,10,1013,2,99,2,37,5,1,7,1,6,3,99,6,2,4
"5306",5306,3,11,7,15,3,10,1013,2,99,1,48,6,1,7,1,6,3,99,8,2,5
"5307",5307,3,11,7,15,3,10,1013,2,99,1,20,4,1,7,1,6,3,99,3,2,3
"5308",5308,3,11,7,15,3,10,1013,2,99,2,35,5,1,7,1,6,3,99,6,2,4
"5309",5309,3,11,7,15,3,10,1013,2,99,2,14,4,2,7,1,6,3,99,1,2,2
"5310",5310,3,11,7,15,3,10,1013,2,99,1,19,4,1,7,1,6,3,99,2,2,3
"5311",5311,3,11,7,15,3,10,1013,2,99,2,3,2,2,7,1,6,3,99,1,2,1
"5312",5312,3,11,7,15,3,10,1013,2,99,2,999,9,2,7,1,6,3,99,11,1,8
"5313",5313,3,11,7,15,3,10,1013,2,99,1,24,4,1,7,1,6,3,99,3,2,3
"5314",5314,3,11,7,15,3,10,1013,2,99,1,2,2,2,7,1,6,3,99,1,2,1
"5315",5315,3,11,7,15,3,10,1013,2,99,1,44,6,1,7,1,6,3,99,7,2,4
"5316",5316,3,11,7,15,3,10,1013,2,99,2,34,5,1,7,1,6,3,99,5,2,4
"5317",5317,3,11,7,15,3,10,1013,2,99,1,15,4,2,7,1,6,3,99,2,2,3
"5318",5318,3,11,7,15,3,10,1013,2,99,1,26,5,1,7,1,6,3,99,4,2,3
"5319",5319,3,11,7,15,3,10,1013,2,99,2,22,4,1,7,1,6,3,99,3,2,3
"5320",5320,3,11,7,15,3,10,1013,2,99,2,23,4,1,7,1,6,3,99,3,2,3
"5321",5321,3,11,7,15,3,10,1013,2,99,1,40,6,1,7,1,6,3,99,7,2,4
"5322",5322,3,11,7,15,3,10,1013,2,99,1,25,5,1,7,1,6,3,99,4,2,3
"5323",5323,3,11,7,15,3,10,1013,2,99,1,41,6,1,7,1,6,3,99,7,2,4
"5324",5324,3,11,7,15,3,10,1013,2,99,1,26,5,1,7,1,6,3,99,4,2,3
"5325",5325,3,11,7,15,3,10,1013,2,99,1,2,2,2,7,1,6,3,99,1,2,1
"5326",5326,3,11,7,15,3,10,1013,2,99,1,9,3,2,7,1,6,3,99,1,2,2
"5327",5327,3,11,7,15,3,10,1013,2,99,1,25,5,1,7,1,6,3,99,4,2,3
"5328",5328,3,11,7,15,3,10,1013,2,99,2,21,4,1,7,1,6,3,99,3,2,3
"5329",5329,3,11,7,15,3,10,1013,2,99,1,30,5,1,7,1,6,3,99,5,2,4
"5330",5330,3,11,7,15,3,10,1013,2,99,1,28,5,1,7,1,6,3,99,4,2,3
"5331",5331,3,11,7,15,3,10,1013,2,99,2,27,5,1,7,1,6,3,99,4,2,3
"5332",5332,3,11,7,15,3,10,1013,2,99,1,42,6,1,7,1,6,3,99,7,2,4
"5333",5333,3,11,7,16,3,11,1109,2,99,2,2,2,2,9,4,4,3,44,1,1,1
"5334",5334,3,11,7,7,2,9,920,2,99,1,38,5,1,4,5,6,1,2,6,2,4
"5335",5335,3,11,7,7,2,9,920,2,99,2,35,5,1,4,5,6,1,2,6,2,4
"5336",5336,3,11,7,7,2,9,920,2,99,1,5,3,2,4,5,6,1,2,1,2,2
"5337",5337,3,11,7,0,1,15,1501,2,99,1,34,5,1,4,4,4,1,21,5,2,4
"5338",5338,3,11,7,23,4,18,1804,2,99,1,45,6,1,5,1,6,1,99,8,2,5
"5339",5339,3,11,7,2,1,17,1705,2,99,1,20,4,1,4,99,6,2,99,3,2,3
"5340",5340,3,11,7,0,1,17,1712,2,99,2,22,4,1,4,99,6,2,99,3,2,3
"5341",5341,3,11,7,21,4,1,101,1,1,1,23,4,1,4,1,6,1,42,3,2,3
"5342",5342,3,11,7,15,3,2,201,2,99,1,23,4,1,1,4,6,2,32,3,2,3
"5343",5343,3,11,7,15,3,2,201,2,99,2,24,4,1,1,4,6,2,32,3,2,3
"5344",5344,3,11,7,18,4,5,501,2,99,2,46,6,1,3,4,6,2,44,8,2,5
"5345",5345,4,11,1,21,4,1,101,1,6,1,43,6,1,4,9,6,1,41,7,1,4
"5346",5346,4,11,1,9,2,6,611,2,99,2,31,5,1,4,1,6,1,99,5,2,4
"5347",5347,4,11,1,9,2,6,611,2,99,1,11,4,2,4,1,6,1,99,1,2,2
"5348",5348,4,11,1,9,2,6,611,2,99,1,16,4,2,4,1,5,1,40,2,2,3
"5349",5349,4,11,1,15,3,15,1501,1,99,1,37,5,1,3,10,2,1,44,6,2,4
"5350",5350,4,11,1,20,4,2,201,2,99,1,33,5,1,1,99,6,1,99,5,1,4
"5351",5351,4,11,1,20,4,2,201,2,99,1,24,4,1,1,99,6,1,99,3,2,3
"5352",5352,4,11,1,20,4,2,201,2,99,2,24,4,1,1,99,6,1,99,3,2,3
"5353",5353,4,11,1,20,4,2,201,2,99,2,19,4,1,1,99,6,1,99,2,2,3
"5354",5354,4,11,1,20,4,2,201,2,99,1,22,4,1,1,99,6,1,99,3,2,3
"5355",5355,4,11,1,9,2,3,304,2,99,1,999,9,1,3,14,6,1,44,11,2,8
"5356",5356,4,11,1,9,2,3,304,2,99,2,52,7,1,3,14,6,1,44,9,2,5
"5357",5357,4,11,1,9,2,3,304,2,99,1,15,4,2,3,14,6,1,44,2,2,3
"5358",5358,5,11,2,19,4,1,101,1,13,1,40,6,1,1,1,6,1,32,7,2,4
"5359",5359,5,11,2,10,2,10,1001,2,99,2,65,8,1,4,1,4,1,2,10,2,6
"5360",5360,5,11,2,18,4,10,1001,2,99,1,27,5,1,4,1,5,1,42,4,2,3
"5361",5361,5,11,2,6,2,15,1508,2,99,1,28,5,1,5,2,6,1,19,4,2,3
"5362",5362,5,11,2,6,2,15,1508,2,99,1,19,4,1,5,2,6,1,19,2,2,3
"5363",5363,6,11,3,11,2,1,101,1,3,1,999,9,1,4,99,6,1,99,11,2,8
"5364",5364,6,11,3,10,2,22,2206,2,99,1,25,5,1,4,1,5,1,2,4,2,3
"5365",5365,6,11,3,10,2,22,2206,2,99,1,22,4,1,1,9,6,1,44,3,2,3
"5366",5366,6,11,3,13,3,19,1901,2,99,2,68,8,1,4,1,4,1,31,10,2,6
"5367",5367,6,11,3,5,1,5,504,2,99,1,69,8,1,7,1,2,2,13,10,2,6
"5368",5368,6,11,3,5,1,5,504,2,99,1,57,7,1,7,1,2,2,13,10,2,5
"5369",5369,6,11,3,5,1,5,504,2,99,1,55,7,1,7,1,2,2,13,10,2,5
"5370",5370,6,11,3,5,1,5,504,2,99,2,29,5,1,7,1,2,2,13,4,2,3
"5371",5371,6,11,3,5,1,5,504,2,99,2,53,7,1,7,1,2,2,13,9,2,5
"5372",5372,6,11,3,5,1,5,504,2,99,2,36,5,1,7,1,2,2,13,6,2,4
"5373",5373,6,11,3,5,1,5,504,2,99,1,41,6,1,7,1,2,2,13,7,2,4
"5374",5374,6,11,3,5,1,5,504,2,99,2,64,8,1,7,1,2,2,13,10,2,6
"5375",5375,6,11,3,5,1,5,504,2,99,1,60,8,1,7,1,2,2,13,10,2,6
"5376",5376,6,11,3,21,4,9,901,2,99,2,20,4,1,4,1,6,1,24,3,2,3
"5377",5377,6,11,3,21,4,9,901,2,99,1,12,4,1,4,1,6,1,24,1,2,2
"5378",5378,7,11,4,3,1,1,101,1,1,1,24,4,1,1,4,3,1,11,3,2,3
"5379",5379,7,11,4,8,2,1,108,2,99,1,19,4,1,1,5,4,2,20,2,2,3
"5380",5380,7,11,4,8,2,1,108,2,99,1,37,5,1,1,5,4,2,20,6,2,4
"5381",5381,7,11,4,8,2,12,1216,2,99,2,20,4,1,14,1,6,2,2,3,2,3
"5382",5382,7,11,4,18,4,17,1705,2,99,1,28,5,1,4,99,6,3,99,4,2,3
"5383",5383,7,11,4,18,4,17,1705,2,99,2,19,4,1,4,99,6,3,99,2,1,3
"5384",5384,8,11,5,15,3,18,1804,1,99,2,63,8,1,3,11,2,1,44,10,2,6
"5385",5385,8,11,5,16,3,14,1406,2,99,2,16,4,2,1,11,3,2,32,2,2,3
"5386",5386,8,11,5,16,3,14,1406,2,99,2,17,4,2,1,11,3,2,32,2,2,3
"5387",5387,8,11,5,22,4,7,710,2,99,1,17,4,2,4,99,6,1,21,2,2,3
"5388",5388,8,11,5,22,4,7,710,2,99,1,13,4,2,4,99,6,1,21,1,2,2
"5389",5389,8,11,5,7,2,4,406,2,99,2,39,5,1,3,1,6,2,44,6,2,4
"5390",5390,8,11,5,0,1,1,117,2,99,1,999,9,1,4,99,6,2,99,11,2,8
"5391",5391,8,11,5,3,1,5,501,1,99,1,22,4,1,4,99,6,2,99,3,2,3
"5392",5392,8,11,5,23,4,13,1301,2,99,2,45,6,1,3,99,6,2,99,8,2,5
"5393",5393,8,11,5,23,4,13,1301,2,99,1,18,4,1,3,99,6,2,99,2,2,3
"5394",5394,8,11,5,23,4,13,1301,2,99,1,50,7,1,3,99,6,2,99,9,2,5
"5395",5395,8,11,5,23,4,13,1301,2,99,1,50,7,1,3,99,6,2,99,9,2,5
"5396",5396,8,11,5,23,4,13,1301,2,99,1,24,4,1,3,99,6,2,99,3,2,3
"5397",5397,8,11,5,23,4,13,1301,2,99,1,3,2,2,3,99,6,2,99,1,2,1
"5398",5398,9,11,6,4,1,1,101,1,5,1,23,4,1,1,4,4,1,44,3,2,3
"5399",5399,9,11,6,4,1,1,101,1,5,1,51,7,1,1,10,2,1,37,9,2,5
"5400",5400,9,11,6,4,1,1,101,1,5,2,60,8,1,1,10,2,1,37,10,2,6
"5401",5401,9,11,6,8,2,1,101,1,13,1,24,4,1,4,1,6,3,24,3,2,3
"5402",5402,9,11,6,8,2,1,101,1,13,2,21,4,1,4,1,6,3,24,3,2,3
"5403",5403,9,11,6,2,1,1,108,1,3,1,21,4,1,4,1,5,1,24,3,2,3
"5404",5404,9,11,6,2,1,1,108,1,3,1,28,5,1,4,1,5,1,24,4,2,3
"5405",5405,10,11,7,2,1,1,101,1,1,2,32,5,1,2,5,5,1,13,5,2,4
"5406",5406,10,11,7,2,1,1,101,1,1,1,27,5,1,2,5,5,1,13,4,2,3
"5407",5407,10,11,7,0,1,1,101,1,5,1,26,5,1,4,3,6,1,99,4,2,3
"5408",5408,10,11,7,22,4,1,116,2,99,2,27,5,1,1,99,3,1,32,4,2,3
"5409",5409,10,11,7,1,1,1,108,1,3,1,23,4,1,1,4,4,1,32,3,2,3
"5410",5410,10,11,7,17,3,1,108,1,4,1,8,3,2,3,2,3,2,37,1,1,2
"5411",5411,10,11,7,17,3,1,108,1,4,1,65,8,1,3,2,3,2,37,10,2,6
"5412",5412,10,11,7,23,4,1,108,1,3,1,26,5,1,4,5,6,1,21,4,2,3
"5413",5413,10,11,7,22,4,19,1901,2,99,2,37,5,1,4,1,6,1,24,6,2,4
"5414",5414,10,11,7,22,4,12,1215,2,99,1,60,8,1,2,6,3,1,23,10,2,6
"5415",5415,10,11,7,12,3,12,1211,2,99,2,53,7,1,5,2,6,3,19,9,2,5
"5416",5416,10,11,7,14,3,12,1222,2,99,1,21,4,1,3,4,6,2,44,3,2,3
"5417",5417,10,11,7,14,3,12,1222,2,99,1,25,5,1,3,4,6,2,44,4,2,3
"5418",5418,10,11,7,14,3,12,1222,2,99,1,18,4,1,3,4,6,2,44,2,2,3
"5419",5419,10,11,7,14,3,12,1222,2,99,1,18,4,1,3,4,6,2,44,2,2,3
"5420",5420,10,11,7,14,3,12,1222,2,99,1,18,4,1,3,4,6,2,44,2,2,3
"5421",5421,10,11,7,14,3,12,1222,2,99,2,24,4,1,3,4,6,2,44,3,2,3
"5422",5422,10,11,7,8,2,18,1802,2,99,1,79,8,1,1,6,6,1,44,10,1,7
"5423",5423,10,11,7,8,2,18,1802,2,99,2,50,7,1,1,6,6,1,44,9,1,5
"5424",5424,10,11,7,0,1,17,1710,2,99,1,20,4,1,3,99,6,3,99,3,2,3
"5425",5425,10,11,7,0,1,17,1710,2,99,1,31,5,1,3,99,6,3,99,5,2,4
"5426",5426,10,11,7,0,1,17,1710,2,99,1,13,4,2,3,99,6,3,99,1,2,2
"5427",5427,10,11,7,0,1,17,1710,2,99,1,50,7,1,3,99,6,3,99,9,2,5
"5428",5428,10,11,7,0,1,17,1710,2,99,1,28,5,1,3,99,6,3,99,4,2,3
"5429",5429,10,11,7,0,1,17,1710,2,99,1,18,4,1,3,99,6,3,99,2,2,3
"5430",5430,10,11,7,18,4,4,403,2,99,1,55,7,1,14,5,4,1,2,10,2,5
"5431",5431,10,11,7,18,4,4,403,2,99,2,50,7,1,14,5,4,1,2,9,2,5
"5432",5432,10,11,7,18,4,4,403,2,99,1,10,4,2,14,5,4,1,2,1,2,2
"5433",5433,10,11,7,21,4,1,101,1,9,1,47,6,1,2,4,6,1,10,8,2,5
"5434",5434,10,11,7,21,4,1,101,1,9,2,16,4,2,2,4,6,1,10,2,2,3
"5435",5435,10,11,7,21,4,1,101,1,9,2,21,4,1,2,4,6,1,10,3,2,3
"5436",5436,10,11,7,21,4,1,101,1,9,2,21,4,1,2,4,6,1,10,3,2,3
"5437",5437,10,11,7,15,3,1,115,1,99,2,22,4,1,4,5,5,1,99,3,2,3
"5438",5438,10,11,7,15,3,1,115,1,99,2,22,4,1,4,5,5,1,99,3,2,3
"5439",5439,10,11,7,19,4,15,1501,1,99,2,19,4,1,4,99,6,1,42,2,2,3
"5440",5440,11,11,1,10,2,1,101,1,6,1,25,5,1,4,1,6,1,24,4,2,3
"5441",5441,11,11,1,10,2,1,101,1,6,2,22,4,1,4,1,6,1,24,3,2,3
"5442",5442,11,11,1,10,2,1,116,2,6,1,26,5,1,1,10,6,2,44,4,2,3
"5443",5443,11,11,1,10,2,1,116,2,6,1,17,4,2,1,10,6,2,44,2,2,3
"5444",5444,11,11,1,7,2,1,101,1,12,1,25,5,1,99,99,6,5,99,4,1,3
"5445",5445,11,11,1,19,4,1,101,1,11,1,23,4,1,7,1,3,3,22,3,2,3
"5446",5446,11,11,1,19,4,1,101,1,11,2,23,4,1,7,1,3,3,22,3,2,3
"5447",5447,11,11,1,19,4,1,101,1,11,2,61,8,1,7,1,3,3,22,10,2,6
"5448",5448,11,11,1,19,4,1,101,1,11,1,23,4,1,7,1,3,3,22,3,2,3
"5449",5449,11,11,1,19,4,1,101,1,11,1,40,6,1,7,1,3,3,22,7,2,4
"5450",5450,11,11,1,19,4,1,101,1,11,1,44,6,1,7,1,3,3,22,7,2,4
"5451",5451,11,11,1,19,4,1,101,1,11,1,34,5,1,7,1,3,3,22,5,2,4
"5452",5452,11,11,1,19,4,1,101,1,11,1,23,4,1,7,1,3,3,22,3,2,3
"5453",5453,11,11,1,19,4,1,101,1,11,1,36,5,1,7,1,3,3,22,6,2,4
